season,week,celebrity_name,combine_method,is_finale,is_eliminated,fan_vote_mean,fan_vote_std,fan_vote_ci_lower,fan_vote_ci_upper,snr,ci_width,ppc_consistency,hit_rate,elimination_count,mean_violation,acceptance_rate,converged
3,1,Harry Hamlin,percent,False,False,0.11644541994101548,0.10846895870504333,0.005724298841025228,0.42092861515662766,1.0735368092756254,0.41520431631560245,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Joey Lawrence,percent,False,False,0.10606587680148559,0.08184269519528588,0.007433517931325043,0.31555124501021603,1.295972431245125,0.308117727078891,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Mario Lopez,percent,False,False,0.10949711467540446,0.10362593030880284,0.003268148914088161,0.3582201825768257,1.0566574818044083,0.35495203366273753,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Monique Coleman,percent,False,False,0.1450166118295445,0.11258192391671981,0.0061441255246722564,0.38755618352379817,1.2880985388738582,0.3814120579991259,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Shanna Moakler,percent,False,False,0.1293285830741727,0.10593479331394717,0.0086680291332907,0.40637555655910057,1.220831975088796,0.3977075274258099,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Tucker Carlson,percent,False,True,0.037197806120481146,0.02708415903228303,0.0012561226126815662,0.09779465327051567,1.3734155798893948,0.0965385306578341,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Vivica A. Fox,percent,False,False,0.0956166236573866,0.08601267770601304,0.003366730810907636,0.3233098686268396,1.1116573288537026,0.3199431378159319,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,1,Willa Ford,percent,False,False,0.12572191522294576,0.09678510335693576,0.007789218211071761,0.359323331829299,1.2989800158542515,0.35153411361822723,0.8285,1.0,1,0.0026374512535436534,0.3474,False
3,2,Emmitt Smith,percent,False,False,0.1492168406412342,0.08426357357209383,0.03422913706228144,0.3760999218000962,1.7708344678318744,0.3418707847378148,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Harry Hamlin,percent,False,False,0.12696724770918663,0.07425845538724647,0.02397878090702395,0.2957113197536889,1.7098018922706069,0.271732538846665,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Joey Lawrence,percent,False,False,0.122328423758489,0.06773080909083426,0.0266167649950617,0.2910232683239864,1.8060971841311357,0.2644065033289247,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Mario Lopez,percent,False,False,0.12383512039919585,0.07613450751228254,0.0254650931839823,0.3155810746939778,1.6265307845665757,0.29011598150999546,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Monique Coleman,percent,False,False,0.15661223599123378,0.08646900936645131,0.027771743364705045,0.35807180993974624,1.811194981388066,0.3303000665750412,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Shanna Moakler,percent,False,True,0.05108832677737646,0.02556384497440145,0.011748473463655103,0.11031498029639934,1.9984601936323787,0.09856650683274423,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Vivica A. Fox,percent,False,False,0.12797747772818907,0.07379845721751428,0.022556855834531438,0.29146640919378025,1.7341484142083377,0.2689095533592488,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,2,Willa Ford,percent,False,False,0.14197432699509546,0.07937621754052741,0.03689493795871494,0.33763208080445495,1.7886255003741462,0.30073714284574,0.5805,1.0,1,0.0090319061466129,0.4016,False
3,3,Emmitt Smith,percent,False,False,0.1650210570532383,0.08387282649380826,0.047244462072536096,0.382289832117483,1.9675151506748034,0.33504537004494694,0.681,1.0,1,0.006604486617966314,0.432,True
3,3,Harry Hamlin,percent,False,True,0.058001820642023416,0.02833272801784669,0.012060257497886268,0.11500207982037719,2.0471668100851983,0.10294182232249093,0.681,1.0,1,0.006604486617966314,0.432,True
3,3,Joey Lawrence,percent,False,False,0.15701256884979437,0.07438993492919829,0.049408878831453874,0.3140363235630764,2.1106695252276593,0.26462744473162253,0.681,1.0,1,0.006604486617966314,0.432,True
3,3,Mario Lopez,percent,False,False,0.15216484678085374,0.07106650772384764,0.04429257814304254,0.31111469299012073,2.1411611663545416,0.2668221148470782,0.681,1.0,1,0.006604486617966314,0.432,True
3,3,Monique Coleman,percent,False,False,0.14834530011079727,0.08913076169932105,0.02436185549541449,0.3653805790028694,1.6643557972139682,0.34101872350745494,0.681,1.0,1,0.006604486617966314,0.432,True
3,3,Vivica A. Fox,percent,False,False,0.1611598968402512,0.09389323428812617,0.02879806505292918,0.3810463334481552,1.7164165010448469,0.352248268395226,0.681,1.0,1,0.006604486617966314,0.432,True
3,3,Willa Ford,percent,False,False,0.15829450972304263,0.07801853978510634,0.047897523851286365,0.34121456907634024,2.0289345321785612,0.29331704522505386,0.681,1.0,1,0.006604486617966314,0.432,True
3,4,Emmitt Smith,percent,False,False,0.2043354202096505,0.08923322518405392,0.06670278888798056,0.39564244584406966,2.2899028871722904,0.32893965695608907,0.7215,1.0,1,0.005588870525440106,0.5042,True
3,4,Joey Lawrence,percent,False,False,0.16726717802420854,0.08289428235352958,0.048986531381462264,0.3565127766059696,2.0178373353792924,0.30752624522450733,0.7215,1.0,1,0.005588870525440106,0.5042,True
3,4,Mario Lopez,percent,False,False,0.17195158842801953,0.085885543941647,0.04202957341113235,0.36313783979155256,2.002101638252859,0.3211082663804202,0.7215,1.0,1,0.005588870525440106,0.5042,True
3,4,Monique Coleman,percent,False,False,0.19884672087345512,0.08326846186874517,0.06774073194724366,0.37691170338945484,2.3880196195780856,0.3091709714422112,0.7215,1.0,1,0.005588870525440106,0.5042,True
3,4,Vivica A. Fox,percent,False,True,0.0809199299943025,0.033148275762424746,0.026054998973190836,0.14822057016768755,2.441150493924462,0.12216557119449672,0.7215,1.0,1,0.005588870525440106,0.5042,True
3,4,Willa Ford,percent,False,False,0.17667916247036433,0.0914545610091658,0.04916203393442587,0.39670867057102205,1.931879179426264,0.3475466366365962,0.7215,1.0,1,0.005588870525440106,0.5042,True
3,5,Emmitt Smith,percent,False,False,0.23296235781849106,0.08720462385021854,0.09753010171400202,0.4322616454498543,2.6714450136437664,0.3347315437358523,0.757,1.0,1,0.00438285961712161,0.5408,True
3,5,Joey Lawrence,percent,False,False,0.20920678084360164,0.08628933326062353,0.08158719458263566,0.41316149372433514,2.4244802074119294,0.33157429914169945,0.757,1.0,1,0.00438285961712161,0.5408,True
3,5,Mario Lopez,percent,False,False,0.2119857826559848,0.08993088778423777,0.06985091774251272,0.4234789653613402,2.3572077140932985,0.3536280476188275,0.757,1.0,1,0.00438285961712161,0.5408,True
3,5,Monique Coleman,percent,False,False,0.2518823613488149,0.09294688531454193,0.0884659472411363,0.4430951253515123,2.709960212495801,0.354629178110376,0.757,1.0,1,0.00438285961712161,0.5408,True
3,5,Willa Ford,percent,False,True,0.09396271733310739,0.03683845505855802,0.027061158712643918,0.16957850064650348,2.5506693190221554,0.14251734193385956,0.757,1.0,1,0.00438285961712161,0.5408,True
3,8,Emmitt Smith,percent,False,False,0.30317213703319795,0.09875733996254826,0.15017250627747475,0.5176634941648194,3.0698694075922153,0.36749098788734463,0.816,1.0,1,0.003751055226589058,0.6076,True
3,8,Joey Lawrence,percent,False,False,0.2865677412260073,0.09351063984424045,0.1324280626566785,0.49718047904433194,3.064546894309408,0.36475241638765343,0.816,1.0,1,0.003751055226589058,0.6076,True
3,8,Mario Lopez,percent,False,False,0.26019721214102354,0.08531958251215958,0.1187966742088562,0.4556542585941778,3.049677508665411,0.3368575843853216,0.816,1.0,1,0.003751055226589058,0.6076,True
3,8,Monique Coleman,percent,False,True,0.15006290959977306,0.04746432621716891,0.06093044446507268,0.24261884207089698,3.1615935849803045,0.1816883976058243,0.816,1.0,1,0.003751055226589058,0.6076,True
3,9,Emmitt Smith,percent,False,False,0.382723956177526,0.14508496048942338,0.11830468425611573,0.6912250547790454,2.637929904124235,0.5729203705229297,1.0,,0,0.0,0.7866,True
3,9,Joey Lawrence,percent,False,False,0.312585529293938,0.1238204796656089,0.09613811668374625,0.5674454350113343,2.5245058804945657,0.471307318327588,1.0,,0,0.0,0.7866,True
3,9,Mario Lopez,percent,False,False,0.30469051452853624,0.11984112678510542,0.10092582725300189,0.5835586512592409,2.54245368387307,0.48263282400623897,1.0,,0,0.0,0.7866,True
3,10,Emmitt Smith,percent,True,False,0.6262825442903485,0.09062442965034156,0.49688953044541034,0.8252851253695237,6.910747422253303,0.32839559492411335,0.9615,,0,0.0008626934262904119,0.8188,True
3,10,Mario Lopez,percent,True,False,0.3737174557096515,0.09062442965034156,0.17471487463047633,0.5031104695545897,4.123804770294215,0.3283955949241134,0.9615,,0,0.0008626934262904119,0.8188,True
6,2,Adam Carolla,percent,False,False,0.10057372850215411,0.08667230665044073,0.008683392605467882,0.32518577914198427,1.1603905823314515,0.3165023865365164,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Jason Taylor,percent,False,False,0.1320369520979749,0.11747744513191075,0.0027671775920194842,0.43786093223979705,1.1239344866354763,0.43509375464777755,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Kristi Yamaguchi,percent,False,False,0.10574899250901804,0.09736810495936095,0.004554935507994784,0.3703952753672622,1.0860742585526098,0.3658403398592674,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Mario,percent,False,False,0.1111570000617672,0.11176842312077732,0.0024269944947192296,0.40466176695720774,0.9945295536843857,0.4022347724624885,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Marissa Jaret Winokur,percent,False,False,0.11547174671111737,0.10583891370707307,0.00017990750557333465,0.3786520681086366,1.0910140945097317,0.37847216060306327,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Marlee Matlin,percent,False,False,0.11218005296251585,0.06832519300961735,0.00899541683244386,0.2642425459721474,1.6418548979808965,0.25524712913970354,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Penn Jillette,percent,False,True,0.026838476319250036,0.019410566294294843,0.002681503139179453,0.07293659569055827,1.382673528122209,0.07025509255137882,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Priscilla Presley,percent,False,False,0.09526059798031346,0.07944618757960194,0.006220927802240396,0.3148901639540973,1.1990581393847288,0.30866923615185693,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Shannon Elizabeth,percent,False,False,0.08454171810906384,0.08029746463088142,0.0024637332862484694,0.31329462267203445,1.0528566299372855,0.31083088938578596,0.647,1.0,1,0.006005673851596272,0.2968,False
6,2,Steve Guttenberg,percent,False,False,0.11619073474682551,0.1094292175674276,0.004875181148227367,0.42099350411920095,1.0617889556694742,0.41611832297097356,0.647,1.0,1,0.006005673851596272,0.2968,False
6,3,Adam Carolla,percent,False,False,0.11259381403109046,0.07291288774113526,0.020050408156352652,0.2876066213705454,1.54422376297059,0.2675562132141927,0.5955,1.0,1,0.007232026341987369,0.3478,True
6,3,Jason Taylor,percent,False,False,0.13397210299904286,0.07087781852413746,0.03304982854602801,0.30083755268091056,1.8901837782211122,0.26778772413488255,0.5955,1.0,1,0.007232026341987369,0.3478,True
6,3,Kristi Yamaguchi,percent,False,False,0.13563607169508607,0.08149295676937142,0.020216564895773045,0.3217035375609181,1.6643901130315224,0.301486972665145,0.5955,1.0,1,0.007232026341987369,0.3478,True
6,3,Mario,percent,False,False,0.11796258956010207,0.06798598086832999,0.024528299362378447,0.284860791371376,1.7351016765508283,0.26033249200899755,0.5955,1.0,1,0.007232026341987369,0.3478,True
6,3,Marissa Jaret Winokur,percent,False,False,0.13317571581151336,0.07560501606417269,0.03617400920528633,0.33192996597430013,1.761466666739792,0.2957559567690138,0.5955,1.0,1,0.007232026341987369,0.3478,True
6,3,Marlee Matlin,percent,False,False,0.12642572598726348,0.07725760519041912,0.024441331108466233,0.3146404399089716,1.636417871250558,0.29019910880050537,0.5955,1.0,1,0.007232026341987369,0.3478,True
6,3,Priscilla Presley,percent,False,False,0.09700101122877117,0.05811259057181459,0.01331424627359529,0.22535202042452374,1.6691909637375364,0.21203777415092845,0.5955,1.0,1,0.007232026341987369,0.3478,True
